transaction_id	project_id	transaction_original_date	transaction_isodate	transaction_year	transaction_value_code	transaction_currency	transaction_value
baa62cb8-9c77-40f1-9659-e64838bf1d5a	P076837	10/24/02	2002-10-24	2002	C	USD	15000000
1483ddbc-7ff8-460f-852b-a12017c4e14d	P075189	05/02/02	2002-05-02	2002	C	USD	10000000
80a90be5-d595-46fd-a7e7-203b7fae9f49	P114154	11/18/10	2010-11-18	2010	C	USD	1000000000
6f8e5c23-88e3-4ff7-8000-17c495473e4d	P072395	04/13/04	2004-04-13	2004	C	USD	50000000
0d31c410-ed99-4fc7-9d16-6972d6852aeb	P100273	06/27/06	2006-06-27	2006	C	USD	5000000
bf103a1f-10c6-427c-9275-d5a949e2c715	P047319	04/11/00	2000-04-11	2000	C	USD	50000000
88f2e6fd-fff5-466c-8c95-4cb3190f8245	P096323	05/29/08	2008-05-29	2008	C	USD	45000000
ca423e0a-8eea-4c4e-b945-013800d4bfb5	P060434	06/20/02	2002-06-20	2002	C	USD	10500000
49022fa9-c97d-493e-aef0-bdfee7de02f8	P104690	03/08/07	2007-03-08	2007	C	USD	9000000
d0d1f9ec-8549-4e50-a5ee-1247320e0379	P057770	04/17/02	2002-04-17	2002	C	USD	5000000
9700d9b4-d318-4cb2-9e53-90062196cfcf	P070244	12/20/01	2001-12-20	2001	C	USD	2600000
3208112b-5881-4d26-9225-ba78181d0095	P071374	03/31/03	2003-03-31	2003	C	USD	30500000
8360faa8-8639-483d-a348-5482c8a50f29	P055454	11/07/00	2000-11-07	2000	C	USD	65500000
42036853-5759-4c9b-b4de-c20e9765be74	P116125	06/30/09	2009-06-30	2009	C	USD	1300240000
0bd8e6f4-748a-4ee6-873f-09ab8d9c0830	P051838	12/20/01	2001-12-20	2001	C	USD	19840000
8208e46b-ae4c-4a8e-8060-cc92f4892592	P115958	11/17/09	2009-11-17	2009	C	USD	100000000
d028b5f8-3508-4565-8ca7-dfb807dab310	P074408	09/13/01	2001-09-13	2001	C	USD	500000000
14ec79c7-a64e-4b81-9cee-5a66cd639abf	P083851	06/24/04	2004-06-24	2004	C	USD	8000000
c64ac890-4823-4317-82e0-15c0358981de	P078310	12/12/02	2002-12-12	2002	C	USD	75000000
91066162-3608-4574-b3fa-d4c554d14cc1	P107998	11/25/08	2008-11-25	2008	C	USD	40000000
fd1430a5-45ea-4ce2-a9f2-20b9a350b9c6	P105654	06/30/09	2009-06-30	2009	C	USD	180620000
47a78936-f1db-4d7f-9b4c-4b416b60cf67	P120930	05/28/10	2010-05-28	2010	C	USD	35000000
c98c7f0a-c19d-45c6-b3b9-6fd7f7f618b8	P120909	04/27/10	2010-04-27	2010	C	USD	10000000
77d563ab-dcc1-4c1d-a414-3d75da348b87	P126390	06/28/11	2011-06-28	2011	C	USD	15000000
6f2c8e92-65f7-4ee4-9b1d-0f2d54f588ed	P116651	06/11/09	2009-06-11	2009	C	USD	10000000
20abd592-a790-4126-aa92-e83dc07f92aa	P118540	09/02/10	2010-09-02	2010	C	USD	90000000
3765b28f-18a3-4254-940e-3598c958e789	P115259	11/05/09	2009-11-05	2009	C	USD	217000000
3cf1ef98-6547-4583-8446-4ddaecd010e9	P119709	06/01/10	2010-06-01	2010	C	USD	39300000
056a0ac6-5a28-4256-abe5-49df0609e4ce	P087925	10/30/07	2007-10-30	2007	C	USD	15000000
3dc724b0-1ed1-4ece-a315-e8d3e1fca9ca	P112033	06/30/09	2009-06-30	2009	C	USD	197000000
8b8575f8-b7b2-4606-8992-e2636292b6bd	P091950	05/05/09	2009-05-05	2009	C	USD	60000000
9ffd473c-3654-42ba-967f-c04d053e8461	P072785	12/11/01	2001-12-11	2001	C	USD	70000000
5739853c-1ded-4a97-8967-e793b8c1c1ee	P072890	06/05/01	2001-06-05	2001	C	USD	150000000
c6a05b04-947d-4449-9db0-f0129d4b20a8	P099626	06/28/11	2011-06-28	2011	C	USD	84700000
045ec332-495c-4408-b23f-a691591bada6	P078070	06/09/05	2005-06-09	2005	C	USD	104000000
788b4a77-d3c2-4b52-a9b1-c80240c61555	P073572	12/18/01	2001-12-18	2001	C	USD	400000000
62896a4c-232a-417b-aebf-a1588bec208c	P101084	03/11/08	2008-03-11	2008	C	USD	17000000
7686dc37-a2fe-4976-a305-4d3f4611ed80	P100740	01/15/09	2009-01-15	2009	C	USD	110000000
f04bb832-4cf8-4000-a55b-5630b46b3f8c	P104595	05/24/07	2007-05-24	2007	C	USD	18000000
9627c9b9-a8a6-4a98-8eba-4e01172bab98	P124054	12/20/11	2011-12-20	2011	C	USD	30000000
41213e9a-4468-4fdf-a0d6-1bf00974ba2a	P106603	05/20/08	2008-05-20	2008	C	USD	30000000
46bb4a9e-7e2f-4e84-92e7-8e6a3997a92f	P078993	11/29/05	2005-11-29	2005	C	USD	85000000
8fc1e46d-0d4f-4f91-81fa-61a3b3c316c0	P078949	02/22/07	2007-02-22	2007	C	USD	25000000
861c8ed7-99a9-45f1-ac06-bfd7fd51e619	P089013	12/20/07	2007-12-20	2007	C	USD	32759999
220957bb-c3cb-4585-a456-4b8557dc1105	P101471	02/17/09	2009-02-17	2009	C	USD	330000000
aaf5d53c-b0bf-446f-998d-2e3104d2e51d	P118858	08/25/11	2011-08-25	2011	C	USD	30000000
6e923405-064c-4dfe-86db-95f28d3ab01e	P070459	06/06/02	2002-06-06	2002	C	USD	100000000
42f42148-e8d0-4936-9efd-18fad8368f5c	P078990	09/02/04	2004-09-02	2004	C	USD	15000000
6bc246e4-88fb-49ef-8274-bde95fab1eb2	P081749	06/24/04	2004-06-24	2004	C	USD	200000000
ef9ff995-9f23-4417-8739-8efe968205a9	P090104	07/01/05	2005-07-01	2005	C	USD	172000000
37c11fd8-c188-4135-907c-36cef29005a6	P073309	08/08/02	2002-08-08	2002	C	USD	3200000
a4f8c99c-5c25-424d-9478-52eb05783f21	P105287	06/26/08	2008-06-26	2008	C	USD	150000000
96dee6f6-240f-4280-b965-cd454a360276	P092019	03/24/05	2005-03-24	2005	C	USD	160000000
bf389709-32e3-4c73-a63d-6ee65f439bd4	P088575	02/16/06	2006-02-16	2006	C	USD	90000000
9169866a-e1c4-45d1-8329-8f622e57741e	P105870	06/28/07	2007-06-28	2007	C	USD	5000000
77fe02f4-4aa8-4739-92c6-9c1ae60575b4	P070441	09/17/02	2002-09-17	2002	C	USD	250000000
4d744c3e-c10f-4501-90e3-6a56686c9600	P077257	06/17/04	2004-06-17	2004	C	USD	34000000
0b569e87-e465-4be4-803d-d3b491c6b05f	P088319	07/07/05	2005-07-07	2005	C	USD	15000000
6a67ac17-7e2d-4bd7-aace-18c272cd6644	P068271	03/19/02	2002-03-19	2002	C	USD	75750000
f97e3230-a887-4478-ba35-4ef9494b65b6	P083704	03/11/04	2004-03-11	2004	C	USD	4000000
9e01189e-c9f7-421d-8f13-dab755be629f	P104041	04/22/08	2008-04-22	2008	C	USD	50000000
e91820b5-ec0e-439d-a77f-d1d81b0d6ab2	P044829	06/08/00	2000-06-08	2000	C	USD	40000000
f0829aea-f570-48e9-814f-a6858ce50dd2	P083927	05/30/07	2007-05-30	2007	C	USD	100000000
7990831b-6caf-463a-8570-f4b8d527e92a	P082916	06/16/05	2005-06-16	2005	C	USD	8550000
31850c40-49b4-4419-8e79-079476bb7d3d	P091031	06/03/10	2010-06-03	2010	C	USD	64150000
292c4f99-5966-4957-988e-1e619f9b25f5	P044803	05/06/03	2003-05-06	2003	C	USD	138760000
93e35f04-5239-40c2-b03d-9fccdccb94c4	P077568	01/10/02	2002-01-10	2002	C	USD	12000000
4217a57d-3ec2-4076-8f24-bf93b0dc7b82	P088262	05/04/04	2004-05-04	2004	C	USD	1750000
7b4916a8-64fa-4325-8fd4-1a2906e75f46	P122235	04/28/11	2011-04-28	2011	C	USD	97800000
9f65382a-27e1-4e00-8190-793d228d818a	P099038	12/01/05	2005-12-01	2005	C	USD	100000000
bf00d0bf-3d0a-4ba7-a375-bd09ceb94e74	P073629	03/18/04	2004-03-18	2004	C	USD	20000000
cb31f71d-53d2-43ce-9f4d-a54104978385	P074085	01/29/02	2002-01-29	2002	C	USD	20800000
5ff5f237-11bb-4dba-8daf-ead62908cfb2	P070560	04/16/02	2002-04-16	2002	C	USD	1350000000
3cd3748d-9cbc-40db-8812-6db1c2fa45a1	P120026	06/23/10	2010-06-23	2010	C	USD	75000000
1d42798d-bec4-47cc-97ee-eb14c3cfa38f	P071308	10/25/01	2001-10-25	2001	C	USD	49200000
9f879524-87bf-494b-bb41-656013ff12a3	P073974	06/10/04	2004-06-10	2004	C	USD	19000000
24dc9278-8da2-4c31-8523-32ef5885d719	P117244	02/02/10	2010-02-02	2010	C	USD	485000000
04947a71-a51d-4094-ac56-403c0fac9960	P094513	05/03/05	2005-05-03	2005	C	USD	465000000
35aa9e00-d216-4e6e-8e9d-6ffba39755c8	P093640	07/28/05	2005-07-28	2005	C	USD	38000000
8846658c-e4c2-4370-bf2f-e6168c338f60	P067084	12/05/00	2000-12-05	2000	C	USD	230000000
3fdb847a-6a34-44df-997d-abf124bea868	P078951	11/11/03	2003-11-11	2003	C	USD	150000000
ab259dc1-e59b-4d91-aa98-4e55d3051728	P070673	03/29/01	2001-03-29	2001	C	USD	28600000
4d303b19-ed5a-4de1-a8d2-8df41dff68c2	P092944	11/10/05	2005-11-10	2005	C	USD	55000000
8ff5c4e3-83fd-484f-8957-92a32151fe70	P086379	11/01/05	2005-11-01	2005	C	USD	7000000
c10d955a-0646-48f0-892c-603fc8f2708d	P096285	06/19/07	2007-06-19	2007	C	USD	100000000
1c309748-a44a-4f70-a4bb-8a7bb1326731	P109961	05/27/08	2008-05-27	2008	C	USD	260000000
f2d9708f-5420-48e6-a383-13e5002f066c	P076553	06/22/06	2006-06-22	2006	C	USD	150000000
5956eed2-bd02-41ec-a6ba-e0ec78199c79	P117666	06/17/10	2010-06-17	2010	C	USD	1331300000
e7e7d7f3-a465-4cc5-85b8-a605c78e0b26	P064836	11/17/05	2005-11-17	2005	C	USD	38030000
5ae15b5f-86dd-4a4d-80c8-6271ba48a431	P087004	05/19/05	2005-05-19	2005	C	USD	15000000
51355f63-7561-40a9-bf60-92869c04f83f	P099832	06/02/06	2006-06-02	2006	C	USD	6250000
bfc8cee5-222f-4bb0-9b9a-2963721b913c	P082335	12/16/03	2003-12-16	2003	C	USD	65000000
f1365050-7896-4bad-b7d3-5920497b262a	P044585	12/19/00	2000-12-19	2000	C	USD	10000000
6e89b2e3-4f72-4356-b334-60454656d9c4	P091747	06/23/09	2009-06-23	2009	C	USD	127000000
6a6ec3a6-bff5-464c-89cd-80a098d7781f	P101392	11/25/08	2008-11-25	2008	C	USD	11000000
0ab7d82e-406c-4805-8516-82343df33d0b	P102608	06/04/09	2009-06-04	2009	C	USD	350000000
d54d3cea-cde5-4194-b7d0-3d4f7918f314	P070556	07/20/00	2000-07-20	2000	C	USD	20100000
b7ed9fcc-0497-4821-999e-f3e6e7b15b33	P117237	03/17/11	2011-03-17	2011	C	USD	200000000
45b20c79-c737-4b0a-ae66-184614a9e665	P100078	07/06/06	2006-07-06	2006	C	USD	5000000
e89f8f24-b364-407b-a1ee-6b0e9df28ce6	P119067	12/22/09	2009-12-22	2009	C	USD	40000000
cb5ae42d-81ff-487d-bdf8-383c086b19e2	P070541	03/14/02	2002-03-14	2002	C	USD	14700000
d1ef474e-5850-4aa1-82f6-52538b159d28	P111059	06/26/08	2008-06-26	2008	C	USD	1000000
71e4b960-4684-4e92-ae90-5b5737fc2bb1	P008832	12/21/00	2000-12-21	2000	C	USD	122500000
045bc0ff-fd5c-4762-ba0e-f3e7fc3a0afd	P052315	02/13/01	2001-02-13	2001	C	USD	2600000
bb0f2fb0-c41f-4169-904b-0ff0f5b4e85a	P074114	08/21/03	2003-08-21	2003	C	USD	31000000
4140aeab-1a22-4fef-b628-58a4a20640ad	P050740	06/15/04	2004-06-15	2004	C	USD	60000000
14c27190-adec-4250-88a2-a06ec3cc4728	P091365	05/26/05	2005-05-26	2005	C	USD	15000000
a5647290-71db-4a84-afb1-ec6566efb57f	P069858	12/04/01	2001-12-04	2001	C	USD	50210000
8f7257ab-052c-448a-894b-b156d8e49669	P078544	05/17/05	2005-05-17	2005	C	USD	10000000
fb5fcd08-18e2-4caa-959d-b2459228e08a	P078658	05/25/04	2004-05-25	2004	C	USD	100000000
4dab690c-5b6b-41ea-ad6f-97185e69ecf8	P077172	08/08/02	2002-08-08	2002	C	USD	151520000
38e097b6-b1cb-44cb-a650-8e5a2a6af2da	P102737	12/20/07	2007-12-20	2007	C	USD	225000000
226068f7-c8fa-4565-a01c-9adc5bf8ab1f	P075191	02/10/04	2004-02-10	2004	C	USD	220000000
b5f101e5-f9b9-4284-b54a-64f79c42b724	P107992	12/09/08	2008-12-09	2008	C	USD	9400000
16730ac0-194b-4e50-ab9c-37676b0e5415	P111272	11/06/08	2008-11-06	2008	C	USD	109000000
65f8b813-6ee0-43cb-971c-4a125ef53789	P090693	06/30/05	2005-06-30	2005	C	USD	4000000
83de1040-8e3b-4eee-afc7-754279e90529	P077317	06/22/06	2006-06-22	2006	C	USD	7200000
a52f125a-5bd5-420d-b0be-a8c98cc7ac5c	P077818	09/19/02	2002-09-19	2002	C	USD	7500000
c8f6dc9a-f4d6-4bb7-b0f9-4b5765c2c574	P106384	04/07/11	2011-04-07	2011	C	USD	65000000
d87425a9-6827-4fcb-9a0a-88405c469faf	P113801	04/08/10	2010-04-08	2010	C	USD	8000000
50b7ba1a-530e-4a39-b380-5def8ac89380	P104467	03/08/07	2007-03-08	2007	C	USD	22000000
a3afe5a7-885b-46ab-bc00-869244aa1dc6	P101988	09/25/08	2008-09-25	2008	C	USD	100000000
d80cac45-3a86-4a58-a827-b2855bde802d	P100451	06/29/06	2006-06-29	2006	C	USD	5000000
592570fd-f577-4cd9-9f88-67d92b35f922	P118109	05/10/11	2011-05-10	2011	C	USD	25000000
3d6ead64-3958-47b7-abcd-ff579001c2d3	P101209	06/17/08	2008-06-17	2008	C	USD	30000000
723fdea3-91f6-4154-9cbc-aa3180ab9f24	P085302	06/22/04	2004-06-22	2004	C	USD	20000000
2c58bec5-1394-4f78-88f7-a2c9786206bf	P075732	07/05/05	2005-07-05	2005	C	USD	180000000
c463eb2a-ff1d-4b4a-ac9e-db2ca32a3052	P079736	06/26/07	2007-06-26	2007	C	USD	201000000
33b3fa43-511f-4b7e-b14a-2f7b37aee784	P093096	06/13/06	2006-06-13	2006	C	USD	58500000
8917f9ae-1733-47b8-9a8d-b801c546ae0f	P099751	06/10/10	2010-06-10	2010	C	USD	100000000
07db7efe-ad8c-4860-bc5b-610273c7387f	P101453	12/06/07	2007-12-06	2007	C	USD	50930000
144d726b-9ae1-4afc-a253-e963a06d2230	P126606	06/28/11	2011-06-28	2011	C	USD	16000000
170c86cc-db2f-453d-8e67-40e372b168b7	P111432	06/25/09	2009-06-25	2009	C	USD	151000000
c8837b53-537f-4648-b9dc-462550bea800	P095115	04/18/06	2006-04-18	2006	C	USD	50000000
cb299856-ffb3-49b0-8e5c-ad59222c2499	P117864	04/21/11	2011-04-21	2011	C	USD	50000000
322e0424-6e08-4126-92cb-42a56d0f953e	P122943	10/27/11	2011-10-27	2011	C	USD	50000000
62a42c9e-4b47-440e-a319-701dcd373f71	P120028	03/22/11	2011-03-22	2011	C	USD	16000000
da67cc9f-3dc4-48a0-b4b1-2bbc1b9912d2	P106623	08/07/08	2008-08-07	2008	C	USD	35000000
575386e8-50bd-4793-a9f2-6d9b4b5bbd61	P070092	11/01/01	2001-11-01	2001	C	USD	45200000
db194d94-2802-4150-8b5f-46ea676ef528	P100455	05/27/10	2010-05-27	2010	C	USD	80000000
86393cc2-8e40-4640-ade3-d4eb32cc901b	P093133	02/22/05	2005-02-22	2005	C	USD	100000000
b7d33e6b-532c-4b38-b7f2-d553692d34a9	P082337	01/10/06	2006-01-10	2006	C	USD	25000000
94789e20-4e24-49ac-a13f-8091efc1b65d	P088150	12/14/04	2004-12-14	2004	C	USD	139990000
192fb5dc-38fc-4d70-af7e-f9da37116d9a	P091945	02/16/06	2006-02-16	2006	C	USD	259600000
c70fcf0c-117a-4e14-a83d-eb070dc70f26	P079708	07/12/05	2005-07-12	2005	C	USD	120000000
637c4d6d-1445-4870-a354-5398a4ad7eb8	P110167	06/17/08	2008-06-17	2008	C	USD	200000000
95453995-55b6-4e4e-bbd2-23217a177f40	P077903	06/01/06	2006-06-01	2006	C	USD	8000000
e6fb480f-615b-4ee4-98ef-6bf9ae2b3977	P086801	06/16/05	2005-06-16	2005	C	USD	12500000
48bdbb1d-4a67-4c46-975c-2bb83e094e55	P097201	05/29/07	2007-05-29	2007	C	USD	296700000
26debfdb-99ba-46b2-a868-211fc22f6036	P120445	06/07/11	2011-06-07	2011	C	USD	10000000
006a5705-b6cb-4a16-ba7b-0457b2f4fbff	P112761	10/28/08	2008-10-28	2008	C	USD	130000000
4aef4738-836e-41fb-bb2e-7520b0326b15	P087716	06/17/08	2008-06-17	2008	C	USD	9000000
b90d7b5b-cc27-40b1-b36c-dcbfdbb3f089	P094278	06/01/06	2006-06-01	2006	C	USD	10000000
35a91a0d-2997-4a49-8ecb-24e04ccae19b	P102316	01/23/07	2007-01-23	2007	C	USD	37000000
42c84c84-5a84-49d0-a3a7-82fa4c257416	P099895	11/24/09	2009-11-24	2009	C	USD	118700000
f218053c-9bdd-40e6-bcf3-a7bb7e65ac8c	P086361	06/22/06	2006-06-22	2006	C	USD	100000000
968d0055-1603-4945-8363-dc40c18398b5	P088032	12/07/04	2004-12-07	2004	C	USD	200000000
743be31d-1172-4ad7-949f-b00960b29291	P114766	09/15/09	2009-09-15	2009	C	USD	48000000
271b9be0-bfed-4913-94ef-710e22e0b29d	P089751	02/15/05	2005-02-15	2005	C	USD	11500000
e2d99cea-3ed5-488a-9ec1-700da2f9f341	P124664	04/07/11	2011-04-07	2011	C	USD	4000000
bf6fb3f6-cbbd-4d73-a7ff-bcffcfbf5ff8	P088996	01/17/08	2008-01-17	2008	C	USD	15000000
ea2adb3d-aa8b-49ec-9657-8f422fe87546	P117384	03/16/10	2010-03-16	2010	C	USD	9000000
821ad150-94d7-45f1-9528-049c6299824e	P092898	09/27/07	2007-09-27	2007	C	USD	40000000
929e034d-f25a-40b4-b45c-aebb64f12965	P067051	02/20/03	2003-02-20	2003	C	USD	150000000
1cb096dc-5590-4584-a067-a745fa0179fb	P075549	08/28/01	2001-08-28	2001	C	USD	2700000
e56dbea7-028e-4c3d-b883-57151ec5e514	P120161	06/30/11	2011-06-30	2011	C	USD	200000000
ea47f02f-de6e-45eb-8095-70e0db4a6ed4	P087140	06/04/09	2009-06-04	2009	C	USD	20000000
0328582c-5f3d-4512-909c-e64d519be75b	P077834	07/09/02	2002-07-09	2002	C	USD	90000000
e7a57221-e315-4dbb-9d69-7ad4f960098a	P083514	08/26/03	2003-08-26	2003	C	USD	5300000
3d1f4afd-b229-458f-90db-8eaa4b55a292	P116972	11/17/09	2009-11-17	2009	C	USD	150000000
1860d809-55d9-4c86-b6dc-1ae75af90b96	P086505	03/17/05	2005-03-17	2005	C	USD	130000000
4f63db7a-20da-4f1b-8d97-8cbfe23db4d5	P106899	07/06/07	2007-07-06	2007	C	USD	9000000
f55437c0-7137-4a15-a3b1-609f4868fd75	P117287	04/29/10	2010-04-29	2010	C	USD	30000000
a11ca3ec-3bc1-49cd-bd6f-643e9eaad25a	P106993	03/27/08	2008-03-27	2008	C	USD	20000000
6153b9c0-7c7a-40dc-8e62-5805d0f470f9	P070947	08/01/00	2000-08-01	2000	C	USD	8000000
637d8715-809c-404e-b39c-ad8eae6c9284	P070998	07/20/00	2000-07-20	2000	C	USD	18100000
f5323254-047d-490c-81bf-9b327059d60f	P117301	01/26/10	2010-01-26	2010	C	USD	20000000
d433dd79-c6b2-415b-b7c8-dc73ee95270e	P069982	04/03/01	2001-04-03	2001	C	USD	15000000
ccd720bd-1ac8-42c2-aff7-fa79044b5645	P089859	06/01/06	2006-06-01	2006	C	USD	12410000
46193204-e94e-407e-a6f2-7b3faa6f2c53	P112873	05/28/09	2009-05-28	2009	C	USD	33500000
1d15e651-eb18-452c-bedd-f3df0dcb1f9d	P106702	11/02/10	2010-11-02	2010	C	USD	50000000
3928078a-50de-4ef5-a77c-405243fc82a1	P067149	08/29/02	2002-08-29	2002	C	USD	25700000
c802b69a-b3b0-4bd1-816b-7522d0989c6a	P104497	03/29/07	2007-03-29	2007	C	USD	180000000
52f38a22-c18d-4198-90bd-3363bf1ce334	P073094	07/16/02	2002-07-16	2002	C	USD	108000000
0780d318-b16f-434f-9c5e-01cb798dca15	P099033	06/26/09	2009-06-26	2009	C	USD	100000000
49cd1dde-a55e-4017-bcf2-cce87305725d	P117819	07/06/10	2010-07-06	2010	C	USD	60000000
f5861629-8436-4900-9142-4d36dae9213c	P114042	01/11/11	2011-01-11	2011	C	USD	15800000
5a4cbcc6-ba14-4642-a2e0-99ed2c52916f	P070122	04/03/01	2001-04-03	2001	C	USD	15000000
effbaed7-6ba4-4681-8f95-48ab14f5c14f	P083982	06/29/04	2004-06-29	2004	C	USD	500000000
8ac04569-5d99-4528-bd76-3f7c3a9b6013	P090712	09/24/09	2009-09-24	2009	C	USD	5000000
26005a6d-afda-41a9-8bde-831945b6eefe	P071144	07/29/03	2003-07-29	2003	C	USD	120000000
0c6704df-24e3-472b-87f1-3f35fc38bd2a	P070963	12/15/05	2005-12-15	2005	C	USD	150000000
3ab54cc8-842b-4e1c-8348-2bf350b3ab0f	P096998	11/27/07	2007-11-27	2007	C	USD	18500000
81d19ebf-8e97-48e7-b377-219c1556305c	P051696	01/22/02	2002-01-22	2002	C	USD	209000000
58867e97-1cdc-4c53-8921-a4a7582af6cf	P055157	06/22/00	2000-06-22	2000	C	USD	63300000
fb8db78e-b932-423b-bf5a-02ada9f735ad	P105124	09/25/07	2007-09-25	2007	C	USD	200000000
bcc16fa9-751c-4ca5-8694-0e0a5a9a4739	P085851	07/01/04	2004-07-01	2004	C	USD	300000000
bd2d1220-79b3-492f-9c3d-20fced22bacf	P065059	06/07/01	2001-06-07	2001	C	USD	15000000
b8969756-135e-438c-aee6-e7e2978220c8	P077533	06/06/02	2002-06-06	2002	C	USD	42000000
194dc6c8-fd4f-4c39-aec5-b5c08f989d85	P049621	03/19/02	2002-03-19	2002	C	USD	40000000
ac73200c-9ac1-4494-8f16-6e23bf13ac4a	P055991	02/26/04	2004-02-26	2004	C	USD	25000000
029d0251-a469-4ac2-b737-0e85c2c5665b	P074445	05/20/08	2008-05-20	2008	C	USD	10000000
b39c5492-dae8-4c4b-8122-5fcf442dfbc2	P078565	07/01/04	2004-07-01	2004	C	USD	100000000
4ca38f1f-2371-4a5f-a7bb-4bdc2b2ebf08	P082443	02/26/04	2004-02-26	2004	C	USD	200000000
f87474f3-856e-4bdc-8b88-08999b492441	P075399	05/22/03	2003-05-22	2003	C	USD	54330000
17432efb-fcb0-4b74-b880-2c1504fee3c1	P073479	11/27/01	2001-11-27	2001	C	USD	14900000
051642ff-6ce3-4c8e-8be8-1aca4f96d6fc	P074655	06/12/03	2003-06-12	2003	C	USD	505060000
38cb2268-4cf8-4894-a112-10611d3e62bd	P083013	05/18/04	2004-05-18	2004	C	USD	100000000
84de7070-2135-48b7-bd67-85358ff7cf63	P081924	06/24/03	2003-06-24	2003	C	USD	41000000
396ff53c-0d93-45dd-ad9f-fcbd132addd1	P097292	09/15/05	2005-09-15	2005	C	USD	30000000
cc9dc9b1-ccfc-4c4c-a471-8ab0ed748a45	P079552	06/21/05	2005-06-21	2005	C	USD	11300000
d0c22cc5-9042-4891-85d3-d1d5477cc7e1	P056891	03/29/01	2001-03-29	2001	C	USD	80000000
bea05b26-5cee-4d7b-8aee-c5a6ce494776	P122247	11/29/11	2011-11-29	2011	C	USD	125000000
59ddec5a-be58-4fe3-be0b-6f181b647356	P082498	02/26/04	2004-02-26	2004	C	USD	60000000
3a821ffd-8376-42c5-9135-50b64e689094	P051174	08/22/00	2000-08-22	2000	C	USD	10000000
61e7f09e-90e3-435a-bd2a-93b74d5bd9b4	P095730	06/15/06	2006-06-15	2006	C	USD	140000000
a8c30a3f-32d6-4a6f-974c-5dd965d08494	P074868	06/10/03	2003-06-10	2003	C	USD	80000000
12842e50-5af6-46f7-81d4-59c758c5ae71	P083401	12/14/04	2004-12-14	2004	C	USD	15000000
57851eaa-800a-4f9d-a751-d8302373e47f	P040556	05/25/00	2000-05-25	2000	C	USD	40000000
9c68c80b-5a4b-4fd5-8815-40b7602a9375	P066069	09/26/00	2000-09-26	2000	C	USD	4790000
cbc7ab45-f433-4ed1-95d9-b90b1356d8de	P099420	07/31/07	2007-07-31	2007	C	USD	40000000
d37f0e27-6e44-4a28-aaf4-1c34ff34d87a	P074018	05/02/02	2002-05-02	2002	C	USD	442800000
47f574a3-de12-4d2b-b78f-0c29a9fd65b0	P074413	02/26/04	2004-02-26	2004	C	USD	40000000
38606fb5-2250-4652-8b81-a2b3b7621a46	P061209	07/17/03	2003-07-17	2003	C	USD	30000000
02103668-1cb0-44a6-8b0c-08e64445632e	P073318	12/22/00	2000-12-22	2000	C	USD	25400000
f2b6a9c0-1087-449c-af7d-043710abcb33	P073830	11/20/00	2000-11-20	2000	C	USD	2100000
9831c50a-3c50-44fd-a9b9-b838a2959a67	P098792	07/27/06	2006-07-27	2006	C	USD	5000000
9bda045a-26f5-4111-947e-ce600d54c013	P075911	06/10/03	2003-06-10	2003	C	USD	60000000
7917f4de-af67-4060-bb4f-771efabd04ef	P050741	06/10/03	2003-06-10	2003	C	USD	40300000
a7a0fc14-edbb-4dd0-9d0d-b34b517f944e	P074801	05/29/07	2007-05-29	2007	C	USD	200000000
3bed0852-889f-410f-a1b6-cf2f286cf986	P105098	06/21/07	2007-06-21	2007	C	USD	10000000
46f2b5b4-f61d-435c-9b5a-28b22ba262be	P065436	07/03/01	2001-07-03	2001	C	USD	64519999
39a7491b-5787-4368-805e-d9cf91c84574	P055434	03/25/03	2003-03-25	2003	C	USD	12000000
d5f93bfe-9240-45e2-80a3-35652bfe087b	P093936	06/07/05	2005-06-07	2005	C	USD	2000000
9ba5dd4d-1b0b-4400-84a1-9c164979b82c	P074447	06/28/05	2005-06-28	2005	C	USD	18100000
633c3134-2f67-4b88-9a9d-f24ea66f0802	P107559	04/16/09	2009-04-16	2009	C	USD	300000000
b561f7f0-8107-4c57-88b0-d4a69d265a8d	P124514	11/29/11	2011-11-29	2011	C	USD	290000000
7e401e36-348a-4a4e-b1dc-d7c3dd502b3c	P100807	03/27/07	2007-03-27	2007	C	USD	10000000
d822d0ee-9817-4571-848b-1fcb4688a300	P111679	03/31/09	2009-03-31	2009	C	USD	8000000
b61983c5-f235-4fdf-90f6-44bcc6c91e00	P083082	12/16/03	2003-12-16	2003	C	USD	32000000
13b4f455-1bf7-48f6-8494-2aff724238e9	P117242	03/09/10	2010-03-09	2010	C	USD	40000000
2bbc22d7-864d-4006-b8dd-9c26a1a13434	P117877	04/06/10	2010-04-06	2010	C	USD	90000000
b8843287-c3d9-45e1-8bfc-4ff21d763132	P117871	06/23/11	2011-06-23	2011	C	USD	20920000
28f7339d-156a-4dfa-8a3e-4af8cadbb04e	P056018	06/18/02	2002-06-18	2002	C	USD	32600000
3c81284b-753a-4ab5-80ee-c61c093ea29f	P069083	04/17/01	2001-04-17	2001	C	USD	4900000
c1d103ee-9daf-470a-98c9-76bc4c3da949	P081850	09/11/03	2003-09-11	2003	C	USD	214000000
96e4e857-94ce-4478-8395-3834ad0161c6	P105255	05/27/08	2008-05-27	2008	C	USD	22700000
d40efdfa-f2d1-4ed9-9afa-55b72798cf99	P082621	05/20/04	2004-05-20	2004	C	USD	37100000
