project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
P084742	1797180	1	Renqiu Shi	38.71667	116.08333	ADM3	CN|10|1797180	China|Hebei
P084742	1797036	1	Runan Xian	32.97	114.28389	ADM3	CN|09|1797036	China|Henan Sheng
P084742	1803358	1	Ruzhou Shi	34.17917	112.815	ADM3	CN|09|1803358	China|Henan Sheng
P084742	1556483	1	Sanguan	32.68333	118.18056	PPL	CN|01	China|Anhui Sheng
P084742	8727448	1	Sanmenzha	33.0042	114.392	ADM4	CN|09	China|Henan Sheng
P084742	1796655	1	Sanpu	33	117.56667	PPL	CN|01	China|Anhui Sheng
P084742	1796628	1	Sanshengkou	39.18861	116.64139	PPL	CN|10	China|Hebei
P084742	1548003	1	Sanzao	33.88558	119.77695	PPL	CN|04	China|Jiangsu Sheng
P084742	1549233	1	Sanzhuang	33.84167	118.61667	PPL	CN|04	China|Jiangsu Sheng
P084742	1796409	1	Shahe	32.41917	118.24778	PPL	CN|01	China|Anhui Sheng
P084742	1796328	4	Shandong Sheng	36.29	118.03	ADM1	CN|25	China|Shandong Sheng
P084742	1796219	1	Shanghe Xian	37.31028	117.22694	ADM3	CN|25|1796219	China|Shandong Sheng
P084742	1795552	1	Sheqi Xian	32.98972	112.94722	ADM3	CN|09|1795552	China|Henan Sheng
P084742	1795526	1	Sheyang Xian	33.75575	120.24694	ADM3	CN|04|1795526	China|Jiangsu Sheng
P084742	1795518	1	Shiba	32.75444	118.11972	PPL	CN|01	China|Anhui Sheng
P084742	1556846	1	Shihu	33.30833	117.425	PPL	CN|01	China|Anhui Sheng
P084742	1795320	1	Shiji	34.2	118.48333	PPL	CN|04	China|Jiangsu Sheng
P084742	1795322	1	Shiji	33.36722	118.24667	PPL	CN|04	China|Jiangsu Sheng
P084742	8696900	1	Shiliu	34.5723	118.763	ADM4	CN|04	China|Jiangsu Sheng
P084742	1548012	1	Shima	33.875	119.35	PPL	CN|04	China|Jiangsu Sheng
P084742	1549819	1	Shizhai	34.80556	116.63889	PPL	CN|04	China|Jiangsu Sheng
P084742	8696823	1	Shizi	34.0662	118.796	ADM4	CN|04	China|Jiangsu Sheng
P084742	7893202	1	Shiziliang	29.48926	109.1359	PPL	CN|12	China|Hubei
P084742	1794782	1	Shouxian	34.85	116.43333	PPL	CN|04	China|Jiangsu Sheng
P084742	1794606	1	Shuangqiaoji	33.25	116.9	PPL	CN|01	China|Anhui Sheng
P084742	1547929	1	Shunhe	33.61667	119.3	PPL	CN|04	China|Jiangsu Sheng
P084742	1794340	1	Shunshan	32.53861	118.4325	PPL	CN|01	China|Anhui Sheng
P084742	1794313	1	Shuyang Xian	34.13538	118.84634	ADM3	CN|04|1794313	China|Jiangsu Sheng
P084742	1794255	1	Sihong Xian	33.46021	118.27661	ADM3	CN|04|1794255	China|Jiangsu Sheng
P084742	1794101	1	Siyang Xian	33.7858	118.66258	ADM3	CN|04|1794101	China|Jiangsu Sheng
P084742	1793967	1	Song Xian	34.08	112.05972	ADM3	CN|09|1793967	China|Henan Sheng
P084742	1794042	1	Songji	33.71667	119.25	PPL	CN|04	China|Jiangsu Sheng
P084742	1793888	1	Sui Xian	34.41639	115.02889	ADM3	CN|09|1793888	China|Henan Sheng
P084742	1793896	1	Suining Xian	33.93882	117.85877	ADM3	CN|04|1793896	China|Jiangsu Sheng
P084742	2047882	1	Sujiawa	40.21	117.95167	PPL	CN|10	China|Hebei
P084742	1793799	1	Sunyuan	33.4	118.35	PPL	CN|04	China|Jiangsu Sheng
P084742	6567638	1	Suyu Qu	33.92903	118.34641	ADM3	CN|04|6567638	China|Jiangsu Sheng
P084742	8696780	1	Taiping	33.5143	118.469	ADM4	CN|04	China|Jiangsu Sheng
P084742	1793394	1	Tangjiahe	39.35	119.05	PPL	CN|10	China|Hebei
P084742	6586363	1	Taocheng Qu	37.72333	115.69722	ADM3	CN|10|6586363	China|Hebei
P084742	1549691	1	Tashan	34.33611	117.56667	PPL	CN|04	China|Jiangsu Sheng
P084742	9165740	1	Tashanzhen	34.92752	119.00908	PPL	CN|04	China|Jiangsu Sheng
P084742	1793037	1	Tengzhou Shi	35.1	117.15	ADM3	CN|25|1793037	China|Shandong Sheng
P084742	1793014	1	Tianchang Shi	32.72132	118.96396	ADM3	CN|01|1793014	China|Anhui Sheng
P084742	8561643	1	Tianjiazhuang	38.1014	114.43131	PPL	CN|09	China|Henan Sheng
P084742	9165731	1	Tiechengzhen	37.61156	116.50844	PPL	CN|10	China|Hebei
P084742	1792577	1	Tongshan Xian	34.15635	117.13226	ADM3	CN|04|1792577	China|Jiangsu Sheng
P084742	1792542	1	Tongxin Xian	37.07985	106.15094	ADM3	CN|21|1792542	China|Ningxia Huizu Zizhiqu
P084742	1792544	1	Tongxing	34.41667	119.4	PPLA4	CN|04	China|Jiangsu Sheng
P084742	8696766	1	Tongyang	33.8498	120.135	ADM4	CN|04	China|Jiangsu Sheng
P084742	2047885	1	Tuanpiaozhuang	40.09278	117.94889	PPL	CN|10	China|Hebei
P084742	8696868	1	Tugou	33.0647	119.223	ADM4	CN|04	China|Jiangsu Sheng
P084742	1549961	1	Tuhe	34.33333	119.55	PPLA4	CN|04	China|Jiangsu Sheng
P084742	1792207	1	Waliwang	38.08333	116.46667	PPL	CN|10	China|Hebei
P084742	6602248	1	Wancheng Qu	33.00681	112.53702	ADM3	CN|09|6602248	China|Henan Sheng
P084742	1549035	1	Wangdian	32.79176	118.58399	PPLA4	CN|04	China|Jiangsu Sheng
P084742	1791879	1	Wangtuan	37.53333	116.14972	PPL	CN|10	China|Hebei
P084742	1791829	1	Wangzhuang	33.09861	117.45917	PPL	CN|01	China|Anhui Sheng
P084742	8696796	1	Wanji	33.1935	118.932	ADM4	CN|04	China|Jiangsu Sheng
P084742	1791638	1	Weimiao	34.58333	117.06667	PPL	CN|04	China|Jiangsu Sheng
P084742	9127605	1	Weitun	37.2125	116.012	PPL	CN|25	China|Shandong Sheng
P084742	1791548	1	Wen’an Xian	38.86	116.46	ADM3	CN|10|1791548	China|Hebei
P084742	1791270	1	Wugang	33.96778	119.40278	PPL	CN|04	China|Jiangsu Sheng
P084742	1791238	1	Wuhe Xian	33.14203	117.72531	ADM3	CN|01|1791238	China|Anhui Sheng
P084742	1791157	1	Wuji Xian	38.173	114.96	ADM3	CN|10|1791157	China|Hebei
P084742	1791031	1	Wuqiao Xian	37.65393	116.49451	ADM3	CN|10|1791031	China|Hebei
P084742	1790931	1	Wuwei	32.37278	117.46194	PPL	CN|01	China|Anhui Sheng
P084742	1790893	1	Wuxun	33.96667	120.1	PPL	CN|04	China|Jiangsu Sheng
P084742	1790878	1	Wuyi	32.22194	118.42361	PPL	CN|01	China|Anhui Sheng
P084742	1790842	1	Wuzhong	37.99194	106.2025	PPL	CN|21	China|Ningxia Huizu Zizhiqu
P084742	1788212	1	Xi Xian	32.40389	114.86528	ADM3	CN|09|1788212	China|Henan Sheng
P084742	1790656	1	Xiamaguan	37.11917	106.44611	PPL	CN|21	China|Ningxia Huizu Zizhiqu
P084742	1790503	1	Xiangshui	34.20083	119.56444	PPL	CN|04	China|Jiangsu Sheng
P084742	1790495	1	Xiangshui Xian	34.23269	119.78935	ADM3	CN|04|1790495	China|Jiangsu Sheng
P084742	8038707	1	Xianyi	34.81869	119.03048	PPL	CN|04	China|Jiangsu Sheng
P084742	7003376	1	Xiaotaishan	40.49853	120.23896	PPL	CN|19	China|Liaoning
P084742	1789871	1	Xiaozhai	37.58333	115.48333	PPL	CN|10	China|Hebei
P084742	9165730	1	Xiduancun	38.75998	116.29325	PPL	CN|10	China|Hebei
P084742	1549422	1	Xinhe	34.18056	118.65278	PPL	CN|04	China|Jiangsu Sheng
P084742	8636197	1	Xinji	32.6972	116.516	ADM4	CN|01|8636197	China|Anhui Sheng
P084742	1788766	1	Xinji Shi	37.9	115.2	ADM3	CN|10|1788766	China|Hebei
P084742	1788732	1	Xinmaqiao	33.17806	117.355	PPL	CN|01	China|Anhui Sheng
P084742	1788521	1	Xinye Xian	32.5825	112.36611	ADM3	CN|09|1788521	China|Henan Sheng
P084742	1788510	1	Xinyi Shi	34.26382	118.34796	ADM3	CN|04|1788510	China|Jiangsu Sheng
P084742	1788377	1	Xiqiao	33.6	119.2	PPL	CN|04	China|Jiangsu Sheng
P084742	6573980	1	Xuecheng Qu	34.77444	117.25139	ADM3	CN|25|6573980	China|Shandong Sheng
P084742	1550003	1	Xufeng	34.45	119.55	PPLA4	CN|04	China|Jiangsu Sheng
P084742	1787950	1	Xuji	33.73333	119.41667	PPL	CN|04	China|Jiangsu Sheng
P084742	1787915	1	Xujiazhuang	37.53028	115.44333	PPL	CN|10	China|Hebei
P084742	1787907	1	Xuliu	33.84056	118.91306	PPL	CN|04	China|Jiangsu Sheng
P084742	1787829	1	Xuyi Xian	32.91963	118.54769	ADM3	CN|04|1787829	China|Jiangsu Sheng
P084742	9155064	1	Yanggezhuang	40.09105	118.87166	PPL	CN|10	China|Hebei
P084742	1787601	1	Yanggu	36.11056	115.77528	PPL	CN|25	China|Shandong Sheng
P084742	1787577	1	Yanghua	33.81667	118.46667	PPL	CN|04	China|Jiangsu Sheng
P084742	1787568	1	Yangji	34.30917	119.45528	PPL	CN|04	China|Jiangsu Sheng
P084742	8696788	1	Yangma	33.5825	120.345	ADM4	CN|04	China|Jiangsu Sheng
P084742	1787122	1	Yanqiao	32.47528	117.65639	PPL	CN|01	China|Anhui Sheng
P084742	1787098	1	Yanshi Shi	34.68963	112.7431	ADM3	CN|09|1787098	China|Henan Sheng
P084742	1787030	1	Yanzhou Shi	35.58806	116.71083	ADM3	CN|25|1787030	China|Shandong Sheng
P084742	1786978	1	Yaoguantun	38.38333	116.9	PPL	CN|10	China|Hebei
P084742	1786749	1	Yichuan Xian	34.43156	112.42367	ADM3	CN|09|1786749	China|Henan Sheng
P084742	1786684	1	Yilin	33.58167	119.61194	PPL	CN|04	China|Jiangsu Sheng
P084742	1786657	1	Yinchuan	38.46806	106.27306	PPLA2	CN|21	China|Ningxia Huizu Zizhiqu
P084742	1786536	1	Yinji	33.03333	119.18333	PPL	CN|04	China|Jiangsu Sheng
P084742	1786452	1	Yishui Xian	35.88417	118.5725	ADM3	CN|25|1786452	China|Shandong Sheng
P084742	1786270	1	Yongqing Xian	39.31667	116.48333	ADM3	CN|10|1786270	China|Hebei
P084742	8639128	1	Yuanji	33.1539	117.568	ADM4	CN|01|8639128	China|Anhui Sheng
P084742	1785977	1	Yucheng Shi	36.92222	116.61306	ADM3	CN|25|1785977	China|Shandong Sheng
P084742	9155936	1	Yucun	38.831	116.17119	PPL	CN|10	China|Hebei
P084742	1785734	1	Yuncheng Xian	35.61972	115.85556	ADM3	CN|25|1785734	China|Shandong Sheng
P084742	1785694	4	Yunnan Sheng	25.19	101.26	ADM1	CN|29	China|Yunnan
P084742	9165734	1	Yuqiaoxiang	37.96165	116.68263	PPL	CN|10	China|Hebei
P084742	1785594	1	Yutian Xian	39.88333	117.75	ADM3	CN|10|1785594	China|Hebei
P084742	1785490	1	Zaojia	32.24194	117.33056	PPL	CN|01	China|Anhui Sheng
P084742	1785476	1	Zaoqiang	37.50611	115.71583	PPL	CN|10	China|Hebei
P084742	1785475	1	Zaoqiang Xian	37.5	115.71	ADM3	CN|10|1785475	China|Hebei
P084742	8696853	1	Zhangji	34.3578	117.023	ADM4	CN|04	China|Jiangsu Sheng
P084742	1785093	1	Zhangqiu Shi	36.75833	117.49139	ADM3	CN|25|1785093	China|Shandong Sheng
P084742	1785089	1	Zhangshan	32.49861	118.48833	PPL	CN|01	China|Anhui Sheng
P084742	1784919	1	Zhaohe	33.18774	112.84527	PPLA4	CN|09	China|Henan Sheng
P084742	1784896	1	Zhaojiaquan	37.73306	115.50889	PPL	CN|10	China|Hebei
P084742	1784711	1	Zhengding Xian	38.139	114.55	ADM3	CN|10|1784711	China|Hebei
P084742	1784692	1	Zhengji	32.59582	118.94611	PPLA4	CN|01	China|Anhui Sheng
P084742	1783987	1	Zhucheng Shi	36.00222	119.43194	ADM3	CN|25|1791680|1783987	China|Shandong Sheng|Weifang Shi
P084742	1783634	1	Zoucheng Shi	35.37833	117.07889	ADM3	CN|25|1783634	China|Shandong Sheng
P084742	2033057	1	Zunhua Xian	40.179	117.958	ADM3	CN|10|2033057	China|Hebei
P084762	3686110	8	Republic of Colombia	4	-73.25	PCLI	CO|00	Colombia
P084773	7910194	1	Co Me	20.61304	104.8463	PPL	VN|61	Vietnam|Phú Yên
P084773	7910200	1	Co Luong	20.56858	105.01348	PPL	VN|61	Vietnam|Phú Yên
P084773	1905018	3	Huyện Mai Châu	20.66296	105.03145	ADM2	VN|53|1905018	Vietnam|Hòa Bình|Huyện Mai Châu
P084773	1905019	3	Huyện Tân Lạc	20.60557	105.23399	ADM2	VN|53|1905019	Vietnam|Hòa Bình|Huyện Tân Lạc
P084773	1905085	3	Huyện Mộc Châu	21.83333	104.75	ADM2	VN|32|1905085	Vietnam|Sơn La|Huyện Mộc Châu
P084773	1905244	3	Huyện Quan Hóa	20.47565	104.95335	ADM2	VN|34|1905244	Vietnam|Thanh Hóa|Huyện Quan Hóa
P084773	1905245	3	Huyện Mường Lát	20.52763	104.62942	ADM2	VN|34|1905245	Vietnam|Thanh Hóa|Huyện Mường Lát
P084773	1575061	1	Mai Châu	20.66579	105.08474	PPL	VN|53	Vietnam|Hòa Bình
P084773	1562822	8	Socialist Republic of Vietnam	16.16667	107.83333	PCLI	VN|00	Vietnam
P084787	1831529	1	Chŏâm Krâviĕn	11.7696	106.33434	PPL	KH|02	Cambodia|Kampong Cham
P084787	1831124	4	Kampong Thom	12.83333	105	ADM1	KH|05	Cambodia|Kampong Thom
P084787	1831172	4	Kampong Cham	12.08333	105.58333	ADM1	KH|02	Cambodia|Kampong Cham
P084787	1830563	4	Kratie	12.66667	106.08333	ADM1	KH|09	Cambodia|Kratie
P084787	1829160	1	Phumĭ Chângkrâng	12.59616	106.0908	PPL	KH|09	Cambodia|Kratie
P084787	1822366	1	Sâmbŏk	12.5871	106.02435	PPL	KH|09	Cambodia|Kratie
P084790	1275952	5	Bhīma River	16.41277	77.28464	STM	IN|00	India
P084790	1271289	5	Ghod River	18.50916	74.54745	STM	IN|00	India
P084790	1271115	5	Godāvari River	16.96782	81.76163	STM	IN|00	India
P084790	1265764	5	Kukdi River	18.85557	74.30638	STM	IN|00	India
P084790	1264418	4	State of Mahārāshtra	19.5	75	ADM1	IN|16	India|Maharashtra
P084790	1253029	1	Wafgaon	18.87935	73.99087	PPL	IN|16	India|Maharashtra
P084790	1252938	5	Wardha River	19.598	79.78221	STM	IN|00	India
P084792	7627074	3	Barpeta	26.47104	91.0308	ADM2	IN|03|7627074	India|Assam|Barpeta
P084792	7627076	3	Bongaigaon	26.4603	90.6464	ADM2	IN|03|7627076	India|Assam|Bongaigaon
P084792	1275009	3	Cāchār	24.78212	92.85771	ADM2	IN|03|1275009	India|Assam|Cāchār
P084792	7627077	3	Dhemaji	27.6091	94.7942	ADM2	IN|03|7627077	India|Assam|Dhemaji
P084792	7627078	3	Dhuburi	26.1509	90.0344	ADM2	IN|03|7627078	India|Assam|Dhuburi
P084792	1272649	3	Dibrugarh	27.5	95	ADM2	IN|03|1272649	India|Assam|Dibrugarh
P084792	1261192	3	Dima Hasao District	25.5	93	ADM2	IN|03|1261192	India|Assam|Dima Hasao District
P084792	1271152	3	Goālpāra	26.43333	90.36667	ADM2	IN|03|1271152	India|Assam|Goālpāra
P084792	7627079	3	Golaghat	26.4092	93.91193	ADM2	IN|03|7627079	India|Assam|Golaghat
P084792	7627080	3	Hailakandi	24.5017	92.60069	ADM2	IN|03|7627080	India|Assam|Hailakandi
P084792	7627081	3	Jorhat	26.8	94.26	ADM2	IN|03|7627081	India|Assam|Jorhat
P084792	1268209	3	Kāmrūp	26.22322	91.65344	ADM2	IN|03|1268209	India|Assam|Kāmrūp
P084792	1267812	3	Kārbi Ānglong	26	93.5	ADM2	IN|03|1267812	India|Assam|Kārbi Ānglong
P084792	7627082	1	Karimganj	24.6	92.4	ADM2	IN|03|7627082	India|Assam|Karimganj
P084792	7627083	3	Kokrajhar	26.6	90.2	ADM2	IN|03|7627083	India|Assam|Kokrajhar
P084792	1265243	3	Lakhimpur	27.35	94.25	ADM2	IN|03|1265243	India|Assam|Lakhimpur
P084792	7627084	3	Nalbari	26.5	91.4	ADM2	IN|03|7627084	India|Assam|Nalbari
P084792	1256389	3	Sibsāgar	26.63333	93.83333	ADM2	IN|03|1256389	India|Assam|Sibsāgar
P084792	1278253	4	State of Assam	26	93	ADM1	IN|03	India|Assam
P084792	7627085	3	Tinsukia	27.6	95.6	ADM2	IN|03|7627085	India|Assam|Tinsukia
P084871	1591527	2	Bắc Giang	21.27307	106.1946	PPLA	VN|71	Vietnam|Bắc Giang
P084871	1587780	1	Binh Tân	19.75	105.9	PPL	VN|34	Vietnam|Thanh Hóa
P084871	1586896	1	Buôn Ma Thuột	12.66747	108.03775	PPLA	VN|88	Vietnam|Ðắc Lắk
P084871	1586551	1	Cai Lậy	10.4	106.11667	PPL	VN|37	Vietnam|Tiền Giang
P084871	7701485	3	Cẩm Mỹ District	10.80119	107.24349	ADM2	VN|45|7701485	Vietnam|Bà Rịa-Vũng Tàu|Cẩm Mỹ District
P084871	7701358	3	Chau Thanh	10.39	106	ADM2	VN|37|7701358	Vietnam|Tiền Giang|Chau Thanh
P084871	1585232	1	Chu Lai	15.41624	108.67144	PPL	VN|84	Vietnam|Quảng Nam
P084871	7701403	1	Doc Soi 500KV Substation	15.33806	108.73972	PS	VN|71	Vietnam|Bắc Giang
P084871	1566083	1	Ho Chi Minh City	10.82302	106.62965	PPLA	VN|20	Vietnam|Ho Chi Minh City
P084871	1580578	4	Ho Chi Minh City	10.82327	106.62978	ADM1	VN|20	Vietnam|Ho Chi Minh City
P084871	1904894	3	Huyên Nha Bè	10.61667	106.75	ADM2	VN|20|1904894	Vietnam|Ho Chi Minh City|Huyên Nha Bè
P084871	1904860	3	Huyện Cai Lậy	10.38943	106.06774	ADM2	VN|37|1904860	Vietnam|Tiền Giang|Huyện Cai Lậy
P084871	1904930	3	Huyện Ô Môn	10.12544	105.59332	ADM2	VN|87|1904930	Vietnam|Cần Thơ|Huyện Ô Môn
P084871	1905128	3	Huyện Sóc Sơn	21.27098	105.82976	ADM2	VN|44|1905128	Vietnam|Ha Nội|Huyện Sóc Sơn
P084871	1905543	3	Huyện Vĩnh Cửu	11.25725	107.02773	ADM2	VN|43|1905543	Vietnam|Đồng Nai|Huyện Vĩnh Cửu
P084871	1905544	3	Huyện Thống Nhất	10.97764	107.15909	ADM2	VN|43|1905544	Vietnam|Đồng Nai|Huyện Thống Nhất
P084871	1905545	3	Huyện Long Thành	10.76162	107.02688	ADM2	VN|43|1905545	Vietnam|Đồng Nai|Huyện Long Thành
P084871	1565088	4	Kon Tum	14.75	107.91667	ADM1	VN|55	Vietnam|Kon Tum
P084871	1582886	1	Kwang Binh	17.46885	106.62226	PPLA	VN|62	Vietnam|Quảng Bình
P084871	1575788	4	Long An	10.7	106.16667	ADM1	VN|24	Vietnam|Long An
P084871	1575789	1	Long An	10.4	106.33333	PPL	VN|37	Vietnam|Tiền Giang
P084871	1572250	1	Nhà Bè	10.68333	106.76667	PPL	VN|20	Vietnam|Ho Chi Minh City
P084871	1571644	1	Ô Môn	10.10974	105.62318	PPLA2	VN|87	Vietnam|Cần Thơ
P084871	1570529	1	Phú Lâm	10.73333	105.28333	PPL	VN|01	Vietnam|An Giang
P084871	1562822	6	Socialist Republic of Vietnam	16.16667	107.83333	PCLI	VN|00	Vietnam
P084871	1567700	1	Song Mai	20.9	106.6	PPL	VN|13	Vietnam|Hải Phòng
P084871	1567113	1	Tam Quan	14.54745	109.04326	PPL	VN|46	Vietnam|Bình Định
P084871	1567069	2	Tân An	10.53589	106.41366	PPLA	VN|24	Vietnam|Long An
P084871	1905476	3	Thành Phố Thủ Dầu Một	11.00593	106.6579	ADM2	VN|75|1905476	Vietnam|Bình Dương|Thành Phố Thủ Dầu Một
P084871	1580410	2	Thành Phố Hạ Long	20.95045	107.07336	PPLA	VN|30	Vietnam|Quảng Ninh
P084871	1581188	4	Thành Phố Cần Thơ	10.11667	105.5	ADM1	VN|87	Vietnam|Cần Thơ
P084871	1905478	3	Thị Xã Tân Uyên	11.0523	106.74141	ADM2	VN|75|1905478	Vietnam|Bình Dương|Thị Xã Tân Uyên
P084871	1564676	4	Tỉnh Tiền Giang	10.4	106.3	ADM1	VN|37	Vietnam|Tiền Giang
P084871	1568758	4	Tỉnh Quảng Ninh	21.25	107.33333	ADM1	VN|30	Vietnam|Quảng Ninh
P084871	1582562	4	Tỉnh Đồng Tháp	10.58333	105.63333	ADM1	VN|09	Vietnam|Đồng Tháp
P084871	1562693	2	Vĩnh Long	10.25369	105.9722	PPLA	VN|69	Vietnam|Vĩnh Long
P084871	1561210	1	Xóm Mỹ Xuân	10.61667	107.06667	PPL	VN|45	Vietnam|Bà Rịa-Vũng Tàu
P084874	1814991	8	People’s Republic of China	35	105	PCLI	CN|00	China
P084890	2233387	8	Republic of Cameroon	6	12.5	PCLI	CM|00	Cameroon
P084967	1731255	1	Alubijid	8.53333	124.45	ADM3	PH|10|43|1731255	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1730984	1	Ampatuan	6.83333	124.38333	ADM3	PH|14|56|1730984	Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao
P084967	1729580	1	Bacolod	8.11667	123.91667	PPL	PH|10|34	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1729479	1	Bacuag	9.58333	125.63333	ADM3	PH|13|61|1729479	Philippines|Caraga|Province of Surigao del Norte
P084967	1729185	1	Baganga	7.6	126.4	ADM3	PH|11|26|1729185	Philippines|Davao|Province of Davao Oriental
P084967	1728908	1	Bagumbayan	6.45075	124.48454	ADM3	PH|12|71|1728908	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1728158	1	Baliguian	7.80944	122.14444	PPL	PH|09|65	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1728083	1	Balingoan	8.95	124.86667	ADM3	PH|10|43|1728083	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1727525	1	Banaybanay	7.14188	126.1417	ADM3	PH|11|26|1727525	Philippines|Davao|Province of Davao Oriental
P084967	1727403	1	Banga	6.45	124.75	ADM3	PH|12|70|1727403	Philippines|Soccsksargen|Province of South Cotabato
P084967	1727081	1	Bansalan	6.81667	125.21667	ADM3	PH|11|25|1727081	Philippines|Davao|Province of Davao del Sur
P084967	1726624	1	Barobo	8.55	126.2	ADM3	PH|13|62|1726624	Philippines|Caraga|Province of Surigao del Sur
P084967	1725845	1	Bayang	7.75	124.21667	ADM3	PH|14|35|1725845	Philippines|Autonomous Region in Muslim Mindanao|Province of Lanao del Sur
P084967	1725747	1	Bayog	7.86667	123.06667	PPL	PH|09|66	Philippines|Zamboanga Peninsula|Province of  Zamboanga del Sur
P084967	1724089	1	Bongao	5.08333	119.78333	ADM3	PH|14|72|1724089	Philippines|Autonomous Region in Muslim Mindanao|Province of Tawi-Tawi
P084967	1723863	1	Boston	7.91601	126.27843	ADM3	PH|11|26|1723863	Philippines|Davao|Province of Davao Oriental
P084967	1723490	1	Buenavista	8.86667	125.4	ADM3	PH|13|02|1723490	Philippines|Caraga|Province of Agusan del Norte
P084967	1722733	1	Bunawan	8.16667	126.08333	ADM3	PH|13|03|1722733	Philippines|Caraga|Province of Agusan del Sur
P084967	1722464	1	Burgos	10	126.06667	ADM3	PH|13|61|1722464	Philippines|Caraga|Province of Surigao del Norte
P084967	1721861	1	Cabanglasan	8.1	125.3	ADM3	PH|10|12|1721861	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1718531	1	Caraga	7.35	126.43333	ADM3	PH|11|26|1718531	Philippines|Davao|Province of Davao Oriental
P084967	1718341	1	Carmen	9.86667	124.2	ADM3	PH|07|11|1718341	Philippines|Central Visayas|Province of Bohol
P084967	1718342	1	Carmen	9.2	125.96667	ADM3	PH|13|62|1718342	Philippines|Caraga|Province of Surigao del Sur
P084967	1718344	1	Carmen	7.4	125.68333	ADM3	PH|11|I7|1718344	Philippines|Davao|Province of Davao del Norte
P084967	1718263	1	Carrascal	9.36667	125.85	ADM3	PH|13|62|1718263	Philippines|Caraga|Province of Surigao del Sur
P084967	1717934	1	Catarman	9.15	124.66667	ADM3	PH|10|17|1717934	Philippines|Northern Mindanao|Province of Camiguin
P084967	1684682	1	City of Tacurong	6.68333	124.68333	ADM3	PH|12|71|1684682	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1708825	1	City of Kidapawan	7.03333	125.08333	ADM3	PH|12|57|1708825	Philippines|Soccsksargen|Province of North Cotabato
P084967	1722033	1	City of Cabadbaran	9.13748	125.65543	ADM3	PH|13|02|1722033	Philippines|Caraga|Province of Agusan del Norte
P084967	1717355	1	Claveria	8.66667	125.05	ADM3	PH|10|43|1717355	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1717104	1	Columbio	6.68333	125.01667	ADM3	PH|12|71|1717104	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1717054	1	Compostela	10.46667	123.96667	ADM3	PH|07|21|1717054	Philippines|Central Visayas|Province of Cebu
P084967	7115980	5	Compostela Valley	7.60755	125.9586	VAL	PH	Philippines
P084967	7443432	1	Concepcion	9.9347	124.2447	PPL	PH|07|11	Philippines|Central Visayas|Province of Bohol
P084967	1715383	1	Datu Piang	7	124.48333	ADM3	PH|14|56|1715383	Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao
P084967	1714602	1	Ditsaan	7.97889	124.35111	PPLA3	PH|14|35|1714603	Philippines|Autonomous Region in Muslim Mindanao|Province of Lanao del Sur
P084967	1714442	1	Don Carlos	7.71667	124.96667	ADM3	PH|10|12|1714442	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1713789	1	Esperanza	11.8	124	ADM3	PH|05|39|1713789	Philippines|Bicol|Province of Masbate
P084967	1713791	1	Esperanza	6.7	124.43333	ADM3	PH|12|71|1713791	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1712965	1	Gigaquit	9.51667	125.65	ADM3	PH|13|61|1712965	Philippines|Caraga|Province of Surigao del Norte
P084967	1712833	1	Gitagum	8.58333	124.38333	ADM3	PH|10|43|1712833	Philippines|Northern Mindanao|Province of Misamis Oriental
P084967	1712820	1	Glan	5.78333	125.33333	ADM3	PH|11|70|1712820	Philippines|Davao
P084967	1712705	1	Governor Generoso	6.53333	126.11667	ADM3	PH|11|26|1712705	Philippines|Davao|Province of Davao Oriental
P084967	1712069	1	Gutalac	7.93333	122.33333	ADM3	PH|09|65|1712069	Philippines|Zamboanga Peninsula|Province of Zamboanga del Norte
P084967	1711986	1	Hagonoy	6.68333	125.33333	ADM3	PH|11|25|1711986	Philippines|Davao|Province of Davao del Sur
P084967	1710952	1	Imelda	7.66667	123.96667	ADM3	PH|10|34|1710952	Philippines|Northern Mindanao|Province of Lanao del Norte
P084967	1710932	1	Impasugong	8.30972	125.00194	PPL	PH|10|12	Philippines|Northern Mindanao|Province of Bukidnon
P084967	1710471	1	Isulan	6.63333	124.43333	ADM3	PH|12|71|1710471	Philippines|Soccsksargen|Province of Sultan Kudarat
P084967	1710400	1	Jabonga	9.41667	125.61667	ADM3	PH|13|02|1710400	Philippines|Caraga|Province of Agusan del Norte
P084967	1710013	1	Kabacan	7.11667	124.81667	ADM3	PH|12|57|1710013	Philippines|Soccsksargen|Province of North Cotabato
P084967	1709828	1	Kadingilan	7.60111	124.90861	PPL	PH|10|12	Philippines|Northern Mindanao|Province of Bukidnon
